Date_ID,Year,Month,Dayweek,Time,Time of Day
16067,2006,3,Saturday,2,Night
16068,2006,3,Saturday,4,Night
16069,2006,3,Saturday,8,Day
16070,2006,3,Saturday,9,Day
16071,2006,3,Saturday,10,Day
16072,2006,3,Saturday,11,Day
16073,2006,3,Saturday,14,Day
16074,2006,3,Saturday,15,Day
16075,2006,3,Saturday,16,Day
16076,2006,3,Saturday,17,Day
16077,2006,3,Saturday,18,Night
16078,2006,3,Saturday,19,Night
16079,2006,3,Saturday,20,Night
16080,2006,3,Saturday,21,Night
16081,2006,3,Sunday,0,Night
16082,2006,3,Sunday,2,Night
16083,2006,3,Sunday,3,Night
16084,2006,3,Sunday,5,Night
16085,2006,3,Sunday,6,Day
16086,2006,3,Sunday,8,Day
16087,2006,3,Sunday,11,Day
16088,2006,3,Sunday,12,Day
16089,2006,3,Sunday,13,Day
16090,2006,3,Sunday,14,Day
16091,2006,3,Sunday,19,Night
16092,2006,3,Thursday,5,Night
16093,2006,3,Thursday,7,Day
16094,2006,3,Thursday,8,Day
16095,2006,3,Thursday,9,Day
16096,2006,3,Thursday,10,Day
16097,2006,3,Thursday,11,Day
16098,2006,3,Thursday,13,Day
16099,2006,3,Thursday,21,Night
16100,2006,3,Tuesday,1,Night
16101,2006,3,Tuesday,6,Day
16102,2006,3,Tuesday,10,Day
16103,2006,3,Tuesday,11,Day
16104,2006,3,Tuesday,15,Day
16105,2006,3,Tuesday,17,Day
16106,2006,3,Tuesday,18,Night
16107,2006,3,Tuesday,23,Night
16108,2006,3,Wednesday,1,Night
16109,2006,3,Wednesday,4,Night
16110,2006,3,Wednesday,5,Night
16111,2006,3,Wednesday,6,Day
16112,2006,3,Wednesday,8,Day
16113,2006,3,Wednesday,9,Day
16114,2006,3,Wednesday,12,Day
16115,2006,3,Wednesday,14,Day
16116,2006,3,Wednesday,15,Day
16117,2006,3,Wednesday,16,Day
16118,2006,3,Wednesday,18,Night
16119,2006,3,Wednesday,19,Night
16120,2006,3,Wednesday,20,Night
16121,2006,3,Wednesday,23,Night
16122,2006,2,Friday,6,Day
16123,2006,2,Friday,7,Day
16124,2006,2,Friday,9,Day
16125,2006,2,Friday,10,Day
16126,2006,2,Friday,12,Day
16127,2006,2,Friday,15,Day
16128,2006,2,Friday,16,Day
16129,2006,2,Friday,17,Day
16130,2006,2,Friday,18,Night
16131,2006,2,Friday,19,Night
16132,2006,2,Friday,21,Night
16133,2006,2,Friday,23,Night
16134,2006,2,Monday,6,Day
16135,2006,2,Monday,7,Day
16136,2006,2,Monday,8,Day
16137,2006,2,Monday,9,Day
16138,2006,2,Monday,10,Day
16139,2006,2,Monday,12,Day
16140,2006,2,Monday,17,Day
16141,2006,2,Monday,18,Night
16142,2006,2,Monday,19,Night
16143,2006,2,Monday,21,Night
16144,2006,2,Saturday,0,Night
16145,2006,2,Saturday,1,Night
16146,2006,2,Saturday,4,Night
16147,2006,2,Saturday,6,Day
16148,2006,2,Saturday,7,Day
16149,2006,2,Saturday,8,Day
16150,2006,2,Saturday,9,Day
16151,2006,2,Saturday,10,Day
16152,2006,2,Saturday,11,Day
16153,2006,2,Saturday,12,Day
16154,2006,2,Saturday,13,Day
16155,2006,2,Saturday,15,Day
16156,2006,2,Saturday,16,Day
16157,2006,2,Saturday,19,Night
16158,2006,2,Saturday,20,Night
16159,2006,2,Saturday,21,Night
16160,2006,2,Saturday,22,Night
16161,2006,2,Saturday,23,Night
16162,2006,2,Sunday,1,Night
16163,2006,2,Sunday,2,Night
16164,2006,2,Sunday,10,Day
16165,2006,2,Sunday,13,Day
16166,2006,2,Sunday,14,Day
16167,2006,2,Sunday,16,Day
16168,2006,2,Sunday,17,Day
16169,2006,2,Sunday,18,Night
16170,2006,2,Sunday,19,Night
16171,2006,2,Sunday,20,Night
16172,2006,2,Thursday,1,Night
16173,2006,2,Thursday,2,Night
16174,2006,2,Thursday,3,Night
16175,2006,2,Thursday,4,Night
16176,2006,2,Thursday,6,Day
16177,2006,2,Thursday,7,Day
16178,2006,2,Thursday,8,Day
16179,2006,2,Thursday,11,Day
16180,2006,2,Thursday,15,Day
16181,2006,2,Thursday,17,Day
16182,2006,2,Thursday,19,Night
16183,2006,2,Thursday,20,Night
16184,2006,2,Thursday,23,Night
16185,2006,2,Tuesday,0,Night
16186,2006,2,Tuesday,4,Night
16187,2006,2,Tuesday,10,Day
16188,2006,2,Tuesday,11,Day
16189,2006,2,Tuesday,14,Day
16190,2006,2,Tuesday,18,Night
16191,2006,2,Tuesday,20,Night
16192,2006,2,Tuesday,21,Night
16193,2006,2,Wednesday,0,Night
16194,2006,2,Wednesday,7,Day
16195,2006,2,Wednesday,8,Day
16196,2006,2,Wednesday,10,Day
16197,2006,2,Wednesday,11,Day
16198,2006,2,Wednesday,13,Day
16199,2006,2,Wednesday,16,Day
16200,2006,2,Wednesday,17,Day
16201,2006,2,Wednesday,22,Night
16202,2006,1,Friday,0,Night
16203,2006,1,Friday,1,Night
16204,2006,1,Friday,3,Night
16205,2006,1,Friday,5,Night
16206,2006,1,Friday,6,Day
16207,2006,1,Friday,7,Day
16208,2006,1,Friday,8,Day
16209,2006,1,Friday,9,Day
16210,2006,1,Friday,12,Day
16211,2006,1,Friday,14,Day
16212,2006,1,Friday,15,Day
16213,2006,1,Friday,18,Night
16214,2006,1,Friday,23,Night
16215,2006,1,Monday,2,Night
16216,2006,1,Monday,4,Night
16217,2006,1,Monday,6,Day
16218,2006,1,Monday,11,Day
16219,2006,1,Monday,12,Day
16220,2006,1,Monday,13,Day
16221,2006,1,Monday,14,Day
16222,2006,1,Monday,15,Day
16223,2006,1,Monday,16,Day
16224,2006,1,Monday,17,Day
16225,2006,1,Monday,19,Night
16226,2006,1,Monday,21,Night
16227,2006,1,Saturday,0,Night
16228,2006,1,Saturday,1,Night
16229,2006,1,Saturday,2,Night
16230,2006,1,Saturday,3,Night
16231,2006,1,Saturday,7,Day
16232,2006,1,Saturday,9,Day
16233,2006,1,Saturday,14,Day
16234,2006,1,Saturday,15,Day
16235,2006,1,Saturday,16,Day
16236,2006,1,Saturday,17,Day
16237,2006,1,Saturday,18,Night
16238,2006,1,Saturday,20,Night
16239,2006,1,Saturday,23,Night
16240,2006,1,Sunday,0,Night
16241,2006,1,Sunday,2,Night
16242,2006,1,Sunday,3,Night
16243,2006,1,Sunday,5,Night
16244,2006,1,Sunday,6,Day
16245,2006,1,Sunday,7,Day
16246,2006,1,Sunday,8,Day
16247,2006,1,Sunday,10,Day
16248,2006,1,Sunday,13,Day
16249,2006,1,Sunday,14,Day
16250,2006,1,Sunday,15,Day
16251,2006,1,Sunday,16,Day
16252,2006,1,Sunday,19,Night
16253,2006,1,Sunday,20,Night
16254,2006,1,Sunday,21,Night
16255,2006,1,Sunday,22,Night
16256,2006,1,Sunday,23,Night
16257,2006,1,Thursday,1,Night
16258,2006,1,Thursday,3,Night
16259,2006,1,Thursday,5,Night
16260,2006,1,Thursday,7,Day
16261,2006,1,Thursday,13,Day
16262,2006,1,Thursday,14,Day
16263,2006,1,Thursday,15,Day
16264,2006,1,Thursday,16,Day
16265,2006,1,Thursday,17,Day
16266,2006,1,Thursday,18,Night
16267,2006,1,Thursday,19,Night
16268,2006,1,Thursday,22,Night
16269,2006,1,Thursday,23,Night
16270,2006,1,Tuesday,2,Night
16271,2006,1,Tuesday,3,Night
16272,2006,1,Tuesday,9,Day
16273,2006,1,Tuesday,12,Day
16274,2006,1,Tuesday,14,Day
16275,2006,1,Tuesday,15,Day
16276,2006,1,Tuesday,16,Day
16277,2006,1,Tuesday,17,Day
16278,2006,1,Tuesday,18,Night
16279,2006,1,Tuesday,20,Night
16280,2006,1,Tuesday,21,Night
16281,2006,1,Wednesday,2,Night
16282,2006,1,Wednesday,3,Night
16283,2006,1,Wednesday,4,Night
16284,2006,1,Wednesday,5,Night
16285,2006,1,Wednesday,7,Day
16286,2006,1,Wednesday,13,Day
16287,2006,1,Wednesday,14,Day
16288,2006,1,Wednesday,17,Day
16289,2006,1,Wednesday,19,Night
16290,2006,1,Wednesday,23,Night
16291,2005,12,Friday,0,Night
16292,2005,12,Friday,1,Night
16293,2005,12,Friday,2,Night
16294,2005,12,Friday,3,Night
16295,2005,12,Friday,6,Day
16296,2005,12,Friday,7,Day
16297,2005,12,Friday,8,Day
16298,2005,12,Friday,9,Day
16299,2005,12,Friday,10,Day
16300,2005,12,Friday,11,Day
16301,2005,12,Friday,12,Day
16302,2005,12,Friday,16,Day
16303,2005,12,Friday,17,Day
16304,2005,12,Friday,18,Night
16305,2005,12,Friday,19,Night
16306,2005,12,Friday,20,Night
16307,2005,12,Friday,21,Night
16308,2005,12,Friday,22,Night
16309,2005,12,Friday,23,Night
16310,2005,12,Monday,4,Night
16311,2005,12,Monday,9,Day
16312,2005,12,Monday,10,Day
16313,2005,12,Monday,11,Day
16314,2005,12,Monday,13,Day
16315,2005,12,Monday,14,Day
16316,2005,12,Monday,15,Day
16317,2005,12,Monday,16,Day
16318,2005,12,Monday,17,Day
16319,2005,12,Monday,19,Night
16320,2005,12,Monday,20,Night
16321,2005,12,Monday,21,Night
16322,2005,12,Monday,22,Night
16323,2005,12,Saturday,0,Night
16324,2005,12,Saturday,2,Night
16325,2005,12,Saturday,3,Night
16326,2005,12,Saturday,4,Night
16327,2005,12,Saturday,5,Night
16328,2005,12,Saturday,6,Day
16329,2005,12,Saturday,7,Day
16330,2005,12,Saturday,8,Day
16331,2005,12,Saturday,9,Day
16332,2005,12,Saturday,10,Day
16333,2005,12,Saturday,12,Day
16334,2005,12,Saturday,14,Day
16335,2005,12,Saturday,15,Day
16336,2005,12,Saturday,16,Day
16337,2005,12,Saturday,20,Night
16338,2005,12,Saturday,21,Night
16339,2005,12,Saturday,23,Night
16340,2005,12,Sunday,2,Night
16341,2005,12,Sunday,4,Night
16342,2005,12,Sunday,5,Night
16343,2005,12,Sunday,7,Day
16344,2005,12,Sunday,8,Day
16345,2005,12,Sunday,12,Day
16346,2005,12,Sunday,14,Day
16347,2005,12,Sunday,15,Day
16348,2005,12,Sunday,20,Night
16349,2005,12,Sunday,22,Night
16350,2005,12,Thursday,0,Night
16351,2005,12,Thursday,2,Night
16352,2005,12,Thursday,5,Night
16353,2005,12,Thursday,8,Day
16354,2005,12,Thursday,13,Day
16355,2005,12,Thursday,14,Day
16356,2005,12,Thursday,16,Day
16357,2005,12,Thursday,17,Day
16358,2005,12,Thursday,18,Night
16359,2005,12,Thursday,19,Night
16360,2005,12,Thursday,23,Night
16361,2005,12,Tuesday,5,Night
16362,2005,12,Tuesday,6,Day
16363,2005,12,Tuesday,7,Day
16364,2005,12,Tuesday,8,Day
16365,2005,12,Tuesday,10,Day
16366,2005,12,Tuesday,13,Day
16367,2005,12,Tuesday,14,Day
16368,2005,12,Tuesday,15,Day
16369,2005,12,Tuesday,17,Day
16370,2005,12,Tuesday,19,Night
16371,2005,12,Tuesday,21,Night
16372,2005,12,Wednesday,0,Night
16373,2005,12,Wednesday,1,Night
16374,2005,12,Wednesday,5,Night
16375,2005,12,Wednesday,8,Day
16376,2005,12,Wednesday,10,Day
16377,2005,12,Wednesday,11,Day
16378,2005,12,Wednesday,13,Day
16379,2005,12,Wednesday,14,Day
16380,2005,12,Wednesday,15,Day
16381,2005,12,Wednesday,17,Day
16382,2005,12,Wednesday,19,Night
16383,2005,12,Wednesday,20,Night
16384,2005,12,Wednesday,23,Night
16385,2005,11,Friday,1,Night
16386,2005,11,Friday,4,Night
16387,2005,11,Friday,6,Day
16388,2005,11,Friday,12,Day
16389,2005,11,Friday,13,Day
16390,2005,11,Friday,16,Day
16391,2005,11,Friday,17,Day
16392,2005,11,Friday,19,Night
16393,2005,11,Friday,20,Night
16394,2005,11,Friday,22,Night
16395,2005,11,Friday,23,Night
16396,2005,11,Friday,0,Unknown
16397,2005,11,Monday,4,Night
16398,2005,11,Monday,10,Day
16399,2005,11,Monday,14,Day
16400,2005,11,Monday,15,Day
16401,2005,11,Monday,16,Day
16402,2005,11,Monday,18,Night
16403,2005,11,Monday,20,Night
16404,2005,11,Monday,22,Night
16405,2005,11,Monday,23,Night
16406,2005,11,Saturday,0,Night
16407,2005,11,Saturday,8,Day
16408,2005,11,Saturday,9,Day
16409,2005,11,Saturday,10,Day
16410,2005,11,Saturday,11,Day
16411,2005,11,Saturday,12,Day
16412,2005,11,Saturday,14,Day
16413,2005,11,Saturday,17,Day
16414,2005,11,Saturday,18,Night
16415,2005,11,Saturday,19,Night
16416,2005,11,Saturday,21,Night
16417,2005,11,Saturday,22,Night
16418,2005,11,Saturday,23,Night
16419,2005,11,Sunday,1,Night
16420,2005,11,Sunday,2,Night
16421,2005,11,Sunday,4,Night
16422,2005,11,Sunday,6,Day
16423,2005,11,Sunday,9,Day
16424,2005,11,Sunday,10,Day
16425,2005,11,Sunday,11,Day
16426,2005,11,Sunday,13,Day
16427,2005,11,Sunday,14,Day
16428,2005,11,Sunday,16,Day
16429,2005,11,Sunday,17,Day
16430,2005,11,Sunday,18,Night
16431,2005,11,Sunday,21,Night
16432,2005,11,Thursday,2,Night
16433,2005,11,Thursday,4,Night
16434,2005,11,Thursday,6,Day
16435,2005,11,Thursday,10,Day
16436,2005,11,Thursday,11,Day
16437,2005,11,Thursday,13,Day
16438,2005,11,Thursday,14,Day
16439,2005,11,Thursday,15,Day
16440,2005,11,Thursday,18,Night
16441,2005,11,Thursday,19,Night
16442,2005,11,Thursday,20,Night
16443,2005,11,Thursday,21,Night
16444,2005,11,Thursday,22,Night
16445,2005,11,Tuesday,3,Night
16446,2005,11,Tuesday,5,Night
16447,2005,11,Tuesday,6,Day
16448,2005,11,Tuesday,12,Day
16449,2005,11,Tuesday,15,Day
16450,2005,11,Tuesday,16,Day
16451,2005,11,Tuesday,18,Night
16452,2005,11,Tuesday,19,Night
16453,2005,11,Tuesday,20,Night
16454,2005,11,Tuesday,23,Night
16455,2005,11,Wednesday,4,Night
16456,2005,11,Wednesday,7,Day
16457,2005,11,Wednesday,11,Day
16458,2005,11,Wednesday,12,Day
16459,2005,11,Wednesday,13,Day
16460,2005,11,Wednesday,14,Day
16461,2005,11,Wednesday,15,Day
16462,2005,11,Wednesday,19,Night
16463,2005,11,Wednesday,20,Night
16464,2005,11,Wednesday,21,Night
16465,2005,11,Wednesday,23,Night
16466,2005,11,Wednesday,0,Unknown
16467,2005,10,Friday,3,Night
16468,2005,10,Friday,4,Night
16469,2005,10,Friday,5,Night
16470,2005,10,Friday,8,Day
16471,2005,10,Friday,9,Day
16472,2005,10,Friday,11,Day
16473,2005,10,Friday,12,Day
16474,2005,10,Friday,15,Day
16475,2005,10,Friday,16,Day
16476,2005,10,Friday,17,Day
16477,2005,10,Friday,18,Night
16478,2005,10,Friday,20,Night
16479,2005,10,Monday,0,Night
16480,2005,10,Monday,1,Night
16481,2005,10,Monday,2,Night
16482,2005,10,Monday,5,Night
16483,2005,10,Monday,9,Day
16484,2005,10,Monday,11,Day
16485,2005,10,Monday,14,Day
16486,2005,10,Monday,15,Day
16487,2005,10,Monday,16,Day
16488,2005,10,Monday,18,Night
16489,2005,10,Monday,21,Night
16490,2005,10,Monday,23,Night
16491,2005,10,Saturday,0,Night
16492,2005,10,Saturday,2,Night
16493,2005,10,Saturday,5,Night
16494,2005,10,Saturday,6,Day
16495,2005,10,Saturday,7,Day
16496,2005,10,Saturday,8,Day
16497,2005,10,Saturday,9,Day
16498,2005,10,Saturday,11,Day
16499,2005,10,Saturday,14,Day
16500,2005,10,Saturday,15,Day
16501,2005,10,Saturday,16,Day
16502,2005,10,Saturday,17,Day
16503,2005,10,Saturday,18,Night
16504,2005,10,Saturday,21,Night
16505,2005,10,Saturday,22,Night
16506,2005,10,Saturday,23,Night
16507,2005,10,Sunday,0,Night
16508,2005,10,Sunday,1,Night
16509,2005,10,Sunday,2,Night
16510,2005,10,Sunday,3,Night
16511,2005,10,Sunday,9,Day
16512,2005,10,Sunday,10,Day
16513,2005,10,Sunday,12,Day
16514,2005,10,Sunday,14,Day
16515,2005,10,Sunday,22,Night
16516,2005,10,Sunday,23,Night
16517,2005,10,Thursday,6,Day
16518,2005,10,Thursday,7,Day
16519,2005,10,Thursday,11,Day
16520,2005,10,Thursday,15,Day
16521,2005,10,Thursday,16,Day
16522,2005,10,Thursday,17,Day
16523,2005,10,Thursday,19,Night
16524,2005,10,Thursday,20,Night
16525,2005,10,Thursday,22,Night
16526,2005,10,Tuesday,1,Night
16527,2005,10,Tuesday,3,Night
16528,2005,10,Tuesday,5,Night
16529,2005,10,Tuesday,6,Day
16530,2005,10,Tuesday,8,Day
16531,2005,10,Tuesday,12,Day
16532,2005,10,Tuesday,13,Day
16533,2005,10,Tuesday,14,Day
16534,2005,10,Tuesday,15,Day
16535,2005,10,Tuesday,16,Day
16536,2005,10,Tuesday,19,Night
16537,2005,10,Tuesday,20,Night
16538,2005,10,Tuesday,22,Night
16539,2005,10,Wednesday,1,Night
16540,2005,10,Wednesday,5,Night
16541,2005,10,Wednesday,10,Day
16542,2005,10,Wednesday,12,Day
16543,2005,10,Wednesday,14,Day
16544,2005,10,Wednesday,16,Day
16545,2005,10,Wednesday,17,Day
16546,2005,10,Wednesday,21,Night
16547,2005,9,Friday,0,Night
16548,2005,9,Friday,3,Night
16549,2005,9,Friday,4,Night
16550,2005,9,Friday,5,Night
16551,2005,9,Friday,8,Day
16552,2005,9,Friday,9,Day
16553,2005,9,Friday,11,Day
16554,2005,9,Friday,12,Day
16555,2005,9,Friday,16,Day
16556,2005,9,Friday,17,Day
16557,2005,9,Friday,19,Night
16558,2005,9,Friday,20,Night
16559,2005,9,Friday,21,Night
16560,2005,9,Friday,22,Night
16561,2005,9,Friday,23,Night
16562,2005,9,Monday,1,Night
16563,2005,9,Monday,4,Night
16564,2005,9,Monday,6,Day
16565,2005,9,Monday,9,Day
16566,2005,9,Monday,10,Day
16567,2005,9,Monday,11,Day
16568,2005,9,Monday,12,Day
16569,2005,9,Monday,14,Day
16570,2005,9,Monday,15,Day
16571,2005,9,Monday,18,Night
16572,2005,9,Monday,19,Night
16573,2005,9,Monday,23,Night
16574,2005,9,Saturday,0,Night
16575,2005,9,Saturday,4,Night
16576,2005,9,Saturday,5,Night
16577,2005,9,Saturday,6,Day
16578,2005,9,Saturday,7,Day
16579,2005,9,Saturday,10,Day
16580,2005,9,Saturday,11,Day
16581,2005,9,Saturday,12,Day
16582,2005,9,Saturday,13,Day
16583,2005,9,Saturday,14,Day
16584,2005,9,Saturday,15,Day
16585,2005,9,Saturday,16,Day
16586,2005,9,Saturday,18,Night
16587,2005,9,Saturday,20,Night
16588,2005,9,Sunday,2,Night
16589,2005,9,Sunday,5,Night
16590,2005,9,Sunday,9,Day
16591,2005,9,Sunday,10,Day
16592,2005,9,Sunday,11,Day
16593,2005,9,Sunday,13,Day
16594,2005,9,Sunday,14,Day
16595,2005,9,Sunday,15,Day
16596,2005,9,Sunday,16,Day
16597,2005,9,Sunday,19,Night
16598,2005,9,Sunday,20,Night
16599,2005,9,Sunday,21,Night
16600,2005,9,Thursday,0,Night
16601,2005,9,Thursday,4,Night
16602,2005,9,Thursday,6,Day
16603,2005,9,Thursday,8,Day
16604,2005,9,Thursday,10,Day
16605,2005,9,Thursday,13,Day
16606,2005,9,Thursday,14,Day
16607,2005,9,Thursday,16,Day
16608,2005,9,Thursday,17,Day
16609,2005,9,Thursday,18,Night
16610,2005,9,Thursday,19,Night
16611,2005,9,Thursday,20,Night
16612,2005,9,Thursday,22,Night
16613,2005,9,Tuesday,5,Night
16614,2005,9,Tuesday,8,Day
16615,2005,9,Tuesday,10,Day
16616,2005,9,Tuesday,11,Day
16617,2005,9,Tuesday,12,Day
16618,2005,9,Tuesday,14,Day
16619,2005,9,Tuesday,17,Day
16620,2005,9,Tuesday,19,Night
16621,2005,9,Tuesday,22,Night
16622,2005,9,Wednesday,3,Night
16623,2005,9,Wednesday,8,Day
16624,2005,9,Wednesday,10,Day
16625,2005,9,Wednesday,11,Day
16626,2005,9,Wednesday,12,Day
16627,2005,9,Wednesday,14,Day
16628,2005,9,Wednesday,15,Day
16629,2005,9,Wednesday,16,Day
16630,2005,9,Wednesday,18,Night
16631,2005,8,Friday,0,Night
16632,2005,8,Friday,1,Night
16633,2005,8,Friday,5,Night
16634,2005,8,Friday,8,Day
16635,2005,8,Friday,9,Day
16636,2005,8,Friday,12,Day
16637,2005,8,Friday,14,Day
16638,2005,8,Friday,15,Day
16639,2005,8,Friday,16,Day
16640,2005,8,Friday,18,Night
16641,2005,8,Friday,19,Night
16642,2005,8,Friday,20,Night
16643,2005,8,Friday,21,Night
16644,2005,8,Friday,23,Night
16645,2005,8,Monday,1,Night
16646,2005,8,Monday,4,Night
16647,2005,8,Monday,5,Night
16648,2005,8,Monday,7,Day
16649,2005,8,Monday,8,Day
16650,2005,8,Monday,9,Day
16651,2005,8,Monday,10,Day
16652,2005,8,Monday,12,Day
16653,2005,8,Monday,13,Day
16654,2005,8,Monday,14,Day
16655,2005,8,Monday,15,Day
16656,2005,8,Monday,18,Night
16657,2005,8,Monday,19,Night
16658,2005,8,Monday,21,Night
16659,2005,8,Saturday,0,Night
16660,2005,8,Saturday,2,Night
16661,2005,8,Saturday,3,Night
16662,2005,8,Saturday,4,Night
16663,2005,8,Saturday,6,Day
16664,2005,8,Saturday,9,Day
16665,2005,8,Saturday,10,Day
16666,2005,8,Saturday,12,Day
16667,2005,8,Saturday,14,Day
16668,2005,8,Saturday,15,Day
16669,2005,8,Saturday,17,Day
16670,2005,8,Saturday,19,Night
16671,2005,8,Saturday,20,Night
16672,2005,8,Saturday,21,Night
16673,2005,8,Saturday,22,Night
16674,2005,8,Sunday,1,Night
16675,2005,8,Sunday,4,Night
16676,2005,8,Sunday,8,Day
16677,2005,8,Sunday,10,Day
16678,2005,8,Sunday,13,Day
16679,2005,8,Sunday,14,Day
16680,2005,8,Sunday,15,Day
16681,2005,8,Sunday,17,Day
16682,2005,8,Sunday,18,Night
16683,2005,8,Sunday,20,Night
16684,2005,8,Thursday,0,Night
16685,2005,8,Thursday,2,Night
16686,2005,8,Thursday,5,Night
16687,2005,8,Thursday,6,Day
16688,2005,8,Thursday,10,Day
16689,2005,8,Thursday,11,Day
16690,2005,8,Thursday,13,Day
16691,2005,8,Thursday,14,Day
16692,2005,8,Thursday,16,Day
16693,2005,8,Thursday,17,Day
16694,2005,8,Thursday,18,Night
16695,2005,8,Thursday,19,Night
16696,2005,8,Thursday,22,Night
16697,2005,8,Tuesday,1,Night
16698,2005,8,Tuesday,3,Night
16699,2005,8,Tuesday,6,Day
16700,2005,8,Tuesday,9,Day
16701,2005,8,Tuesday,10,Day
16702,2005,8,Tuesday,12,Day
16703,2005,8,Tuesday,13,Day
16704,2005,8,Tuesday,14,Day
16705,2005,8,Tuesday,15,Day
16706,2005,8,Tuesday,16,Day
16707,2005,8,Tuesday,18,Night
16708,2005,8,Tuesday,20,Night
16709,2005,8,Tuesday,23,Night
16710,2005,8,Wednesday,3,Night
16711,2005,8,Wednesday,9,Day
16712,2005,8,Wednesday,10,Day
16713,2005,8,Wednesday,12,Day
16714,2005,8,Wednesday,15,Day
16715,2005,8,Wednesday,16,Day
16716,2005,8,Wednesday,18,Night
16717,2005,8,Wednesday,19,Night
16718,2005,8,Wednesday,21,Night
16719,2005,7,Friday,3,Night
16720,2005,7,Friday,7,Day
16721,2005,7,Friday,10,Day
16722,2005,7,Friday,11,Day
16723,2005,7,Friday,15,Day
16724,2005,7,Friday,16,Day
16725,2005,7,Friday,17,Day
16726,2005,7,Friday,18,Night
16727,2005,7,Friday,20,Night
16728,2005,7,Friday,21,Night
16729,2005,7,Friday,23,Night
16730,2005,7,Monday,8,Day
16731,2005,7,Monday,10,Day
16732,2005,7,Monday,11,Day
16733,2005,7,Monday,16,Day
16734,2005,7,Monday,17,Day
16735,2005,7,Monday,18,Night
16736,2005,7,Monday,20,Night
16737,2005,7,Monday,21,Night
16738,2005,7,Saturday,0,Night
16739,2005,7,Saturday,1,Night
16740,2005,7,Saturday,2,Night
16741,2005,7,Saturday,3,Night
16742,2005,7,Saturday,6,Day
16743,2005,7,Saturday,9,Day
16744,2005,7,Saturday,10,Day
16745,2005,7,Saturday,11,Day
16746,2005,7,Saturday,12,Day
16747,2005,7,Saturday,14,Day
16748,2005,7,Saturday,15,Day
16749,2005,7,Saturday,16,Day
16750,2005,7,Saturday,17,Day
16751,2005,7,Saturday,18,Night
16752,2005,7,Saturday,20,Night
16753,2005,7,Saturday,21,Night
16754,2005,7,Saturday,22,Night
16755,2005,7,Saturday,23,Night
16756,2005,7,Sunday,1,Night
16757,2005,7,Sunday,5,Night
16758,2005,7,Sunday,6,Day
16759,2005,7,Sunday,8,Day
16760,2005,7,Sunday,12,Day
16761,2005,7,Sunday,13,Day
16762,2005,7,Sunday,14,Day
16763,2005,7,Sunday,15,Day
16764,2005,7,Sunday,16,Day
16765,2005,7,Sunday,17,Day
16766,2005,7,Sunday,18,Night
16767,2005,7,Sunday,21,Night
16768,2005,7,Sunday,23,Night
16769,2005,7,Thursday,5,Night
16770,2005,7,Thursday,9,Day
16771,2005,7,Thursday,11,Day
16772,2005,7,Thursday,15,Day
16773,2005,7,Thursday,16,Day
16774,2005,7,Thursday,17,Day
16775,2005,7,Thursday,18,Night
16776,2005,7,Thursday,19,Night
16777,2005,7,Thursday,22,Night
16778,2005,7,Tuesday,8,Day
16779,2005,7,Tuesday,10,Day
16780,2005,7,Tuesday,11,Day
16781,2005,7,Tuesday,12,Day
16782,2005,7,Tuesday,13,Day
16783,2005,7,Tuesday,14,Day
16784,2005,7,Tuesday,16,Day
16785,2005,7,Tuesday,18,Night
16786,2005,7,Wednesday,1,Night
16787,2005,7,Wednesday,4,Night
16788,2005,7,Wednesday,7,Day
16789,2005,7,Wednesday,9,Day
16790,2005,7,Wednesday,10,Day
16791,2005,7,Wednesday,13,Day
16792,2005,7,Wednesday,14,Day
16793,2005,7,Wednesday,15,Day
16794,2005,7,Wednesday,16,Day
16795,2005,7,Wednesday,17,Day
16796,2005,7,Wednesday,18,Night
16797,2005,7,Wednesday,19,Night
16798,2005,7,Wednesday,21,Night
16799,2005,7,Wednesday,22,Night
16800,2005,6,Friday,0,Night
16801,2005,6,Friday,1,Night
16802,2005,6,Friday,7,Day
16803,2005,6,Friday,8,Day
16804,2005,6,Friday,9,Day
16805,2005,6,Friday,10,Day
16806,2005,6,Friday,11,Day
16807,2005,6,Friday,13,Day
16808,2005,6,Friday,15,Day
16809,2005,6,Friday,17,Day
16810,2005,6,Friday,18,Night
16811,2005,6,Friday,20,Night
16812,2005,6,Friday,21,Night
16813,2005,6,Friday,23,Night
16814,2005,6,Monday,6,Day
16815,2005,6,Monday,7,Day
16816,2005,6,Monday,9,Day
16817,2005,6,Monday,10,Day
16818,2005,6,Monday,11,Day
16819,2005,6,Monday,13,Day
16820,2005,6,Monday,14,Day
16821,2005,6,Monday,16,Day
16822,2005,6,Monday,17,Day
16823,2005,6,Monday,21,Night
16824,2005,6,Monday,22,Night
16825,2005,6,Saturday,0,Night
16826,2005,6,Saturday,3,Night
16827,2005,6,Saturday,5,Night
16828,2005,6,Saturday,6,Day
16829,2005,6,Saturday,8,Day
16830,2005,6,Saturday,9,Day
16831,2005,6,Saturday,10,Day
16832,2005,6,Saturday,12,Day
16833,2005,6,Saturday,14,Day
16834,2005,6,Saturday,15,Day
16835,2005,6,Saturday,16,Day
16836,2005,6,Saturday,17,Day
16837,2005,6,Saturday,18,Night
16838,2005,6,Saturday,19,Night
16839,2005,6,Sunday,3,Night
16840,2005,6,Sunday,5,Night
16841,2005,6,Sunday,8,Day
16842,2005,6,Sunday,10,Day
16843,2005,6,Sunday,13,Day
