Crash_ID,Time_ID,Speed_ID,State_ID,Remoteness_ID,Road_type_ID,Crash_type_ID,Vehicle_ID,Holiday_ID,Month,Year,Dayweek,LGA_name,Number Fatalities
19892272,19,6,3,0,4,1,1,2,6,1989,Wednesday,Unknown,1
19895085,21,5,6,0,4,1,11,2,6,1989,Wednesday,Unknown,1
19892168,0,1,3,0,4,1,1,2,5,1989,Friday,Unknown,1
19891374,0,6,1,0,4,2,11,2,5,1989,Friday,Unknown,1
19896043,7,1,2,0,4,2,11,2,5,1989,Friday,Unknown,1
19897026,8,2,8,0,4,2,11,2,5,1989,Friday,Unknown,2
19891742,8,8,1,0,4,1,11,2,5,1989,Friday,Unknown,1
19892075,8,6,3,0,4,1,1,2,5,1989,Friday,Unknown,1
19891756,9,6,1,0,4,1,11,2,5,1989,Friday,Unknown,1
19893186,10,1,4,0,4,2,11,2,5,1989,Friday,Unknown,1
19892465,10,18,3,0,4,2,1,2,5,1989,Friday,Unknown,1
19893274,14,6,4,0,4,2,11,2,5,1989,Friday,Unknown,1
19891658,14,6,1,0,4,1,11,2,5,1989,Friday,Unknown,1
19893357,16,6,4,0,4,2,11,2,5,1989,Friday,Unknown,1
19892034,16,18,3,0,4,2,1,2,5,1989,Friday,Unknown,1
19893315,17,1,4,0,4,2,12,2,5,1989,Friday,Unknown,1
19891434,17,6,1,0,4,1,11,2,5,1989,Friday,Unknown,1
19892476,18,6,3,0,4,1,1,2,5,1989,Friday,Unknown,1
19892672,18,6,3,0,4,1,1,2,5,1989,Friday,Unknown,1
19891217,18,1,1,0,4,1,11,2,5,1989,Friday,Unknown,1
19893268,18,6,4,0,4,1,11,2,5,1989,Friday,Unknown,1
19892026,18,6,3,0,4,2,1,2,5,1989,Friday,Unknown,1
19891700,18,6,1,0,4,1,11,2,5,1989,Friday,Unknown,1
19891194,20,6,1,0,4,2,12,2,5,1989,Friday,Unknown,1
19893221,22,1,4,0,4,2,11,2,5,1989,Friday,Unknown,1
19893129,22,1,4,0,4,1,11,2,5,1989,Friday,Unknown,1
19892664,22,18,3,0,4,2,1,2,5,1989,Friday,Unknown,1
19891272,22,6,1,0,4,2,11,2,5,1989,Friday,Unknown,1
19893144,23,1,4,0,4,1,11,2,5,1989,Friday,Unknown,1
19893073,23,1,4,0,4,1,11,2,5,1989,Friday,Unknown,1
19893228,23,6,4,0,4,1,11,2,5,1989,Friday,Unknown,1
19895054,23,8,6,0,4,1,11,2,5,1989,Friday,Unknown,1
19891749,1,6,1,0,4,1,11,2,5,1989,Monday,Unknown,1
19891088,1,6,1,0,4,1,11,2,5,1989,Monday,Unknown,1
19893125,2,1,4,0,4,1,11,2,5,1989,Monday,Unknown,1
19891463,6,6,1,0,4,2,11,2,5,1989,Monday,Unknown,1
19895132,6,6,6,0,4,2,11,2,5,1989,Monday,Unknown,1
19893048,7,1,4,0,4,2,11,2,5,1989,Monday,Unknown,1
19892037,10,6,3,0,4,1,1,2,5,1989,Monday,Unknown,1
19891241,10,1,1,0,4,2,11,2,5,1989,Monday,Unknown,3
19891118,11,2,1,0,4,2,11,2,5,1989,Monday,Unknown,1
19891605,12,1,1,0,4,1,11,2,5,1989,Monday,Unknown,1
19891693,12,2,1,0,4,2,11,2,5,1989,Monday,Unknown,1
19892614,12,1,3,0,4,2,3,2,5,1989,Monday,Unknown,1
19893317,13,1,4,0,4,1,12,2,5,1989,Monday,Unknown,1
19892309,13,6,3,0,4,2,1,2,5,1989,Monday,Unknown,1
19892679,14,1,3,0,4,2,1,2,5,1989,Monday,Unknown,1
19893182,15,1,4,0,4,2,11,2,5,1989,Monday,Unknown,2
19891050,15,6,1,0,4,1,11,2,5,1989,Monday,Unknown,1
19892101,15,1,3,0,4,2,1,2,5,1989,Monday,Unknown,1
19893369,16,1,4,0,4,1,11,2,5,1989,Monday,Unknown,1
19891682,16,6,1,0,4,2,13,2,5,1989,Monday,Unknown,1
19892562,16,6,3,0,4,2,1,2,5,1989,Monday,Unknown,1
19892189,17,6,3,0,4,2,1,2,5,1989,Monday,Unknown,1
19893008,17,1,4,0,4,2,11,2,5,1989,Monday,Unknown,1
19895170,17,6,6,0,4,2,11,2,5,1989,Monday,Unknown,1
19896038,17,6,2,0,4,2,11,2,5,1989,Monday,Unknown,1
19891476,21,2,1,0,4,2,11,2,5,1989,Monday,Unknown,1
19892648,22,1,3,0,4,1,1,2,5,1989,Monday,Unknown,1
19892154,0,1,3,0,4,1,1,2,5,1989,Saturday,Unknown,1
19891547,0,6,1,0,4,1,11,2,5,1989,Saturday,Unknown,1
19892220,0,1,3,0,4,1,3,2,5,1989,Saturday,Unknown,1
19891421,0,6,1,0,4,1,11,2,5,1989,Saturday,Unknown,1
19891656,0,6,1,0,4,1,11,2,5,1989,Saturday,Unknown,1
19893193,1,1,4,0,4,1,11,2,5,1989,Saturday,Unknown,1
19892099,1,6,3,0,4,1,1,2,5,1989,Saturday,Unknown,1
19891106,3,6,1,0,4,1,11,2,5,1989,Saturday,Unknown,1
19891429,3,6,1,0,4,1,11,2,5,1989,Saturday,Unknown,1
19891666,4,6,1,0,4,1,11,2,5,1989,Saturday,Unknown,1
19893118,4,1,4,0,4,1,11,2,5,1989,Saturday,Unknown,1
19894009,5,8,5,0,4,1,11,2,5,1989,Saturday,Unknown,1
19891129,6,1,1,0,4,2,11,2,5,1989,Saturday,Unknown,1
19892661,8,1,3,0,4,2,1,2,5,1989,Saturday,Unknown,1
19894185,10,2,5,0,4,2,11,2,5,1989,Saturday,Unknown,1
19892221,11,6,3,0,4,2,1,2,5,1989,Saturday,Unknown,1
19892681,11,6,3,0,4,1,1,2,5,1989,Saturday,Unknown,1
19892376,12,1,3,0,4,2,1,2,5,1989,Saturday,Unknown,1
19892092,12,6,3,0,4,1,1,2,5,1989,Saturday,Unknown,1
19895112,12,8,6,0,4,1,11,2,5,1989,Saturday,Unknown,1
19891484,12,1,1,0,4,2,11,2,5,1989,Saturday,Unknown,2
19894029,13,6,5,0,4,1,11,2,5,1989,Saturday,Unknown,1
19893026,14,1,4,0,4,2,11,2,5,1989,Saturday,Unknown,1
19892085,14,1,3,0,4,2,1,2,5,1989,Saturday,Unknown,1
19894076,15,8,5,0,4,1,11,2,5,1989,Saturday,Unknown,1
19892032,17,6,3,0,4,2,1,2,5,1989,Saturday,Unknown,1
19891074,17,6,1,0,4,1,11,2,5,1989,Saturday,Unknown,1
19892669,19,8,3,0,4,1,1,2,5,1989,Saturday,Unknown,1
19891507,19,6,1,0,4,2,11,2,5,1989,Saturday,Unknown,1
19891159,19,6,1,0,4,2,11,2,5,1989,Saturday,Unknown,2
19893304,20,9,4,0,4,1,11,2,5,1989,Saturday,Unknown,1
19891333,21,6,1,0,4,2,11,2,5,1989,Saturday,Unknown,1
19892080,0,6,3,0,4,2,1,2,5,1989,Sunday,Unknown,1
19892542,0,1,3,0,4,2,1,2,5,1989,Sunday,Unknown,1
19892520,0,6,3,0,4,1,1,2,5,1989,Sunday,Unknown,1
19892556,1,18,3,0,4,1,1,2,5,1989,Sunday,Unknown,1
19891567,2,1,1,0,4,1,11,2,5,1989,Sunday,Unknown,1
19892209,2,6,3,0,4,1,1,2,5,1989,Sunday,Unknown,1
19894135,3,8,5,0,4,1,11,2,5,1989,Sunday,Unknown,1
19891048,3,6,1,0,4,1,11,2,5,1989,Sunday,Unknown,1
19891208,4,6,1,0,4,2,11,2,5,1989,Sunday,Unknown,1
19892468,4,18,3,0,4,1,1,2,5,1989,Sunday,Unknown,1
19891537,4,2,1,0,4,1,11,2,5,1989,Sunday,Unknown,2
19892551,5,6,3,0,4,1,1,2,5,1989,Sunday,Unknown,1
19892394,9,1,3,0,4,1,1,2,5,1989,Sunday,Unknown,1
19891620,10,2,1,0,4,2,11,2,5,1989,Sunday,Unknown,1
19891698,12,1,1,0,4,2,12,2,5,1989,Sunday,Unknown,1
19892422,13,1,3,0,4,1,1,2,5,1989,Sunday,Unknown,1
19892670,15,1,3,0,4,2,1,2,5,1989,Sunday,Unknown,1
19893225,16,1,4,0,4,2,11,2,5,1989,Sunday,Unknown,1
19892241,17,1,3,0,4,1,1,2,5,1989,Sunday,Unknown,2
19891671,17,6,1,0,4,2,11,2,5,1989,Sunday,Unknown,1
19892425,17,6,3,0,4,1,1,2,5,1989,Sunday,Unknown,1
19891562,17,6,1,0,4,1,11,2,5,1989,Sunday,Unknown,1
19895032,18,2,6,0,4,1,11,2,5,1989,Sunday,Unknown,1
19891368,18,6,1,0,4,1,11,2,5,1989,Sunday,Unknown,1
19891561,18,2,1,0,4,1,11,2,5,1989,Sunday,Unknown,1
19893101,19,2,4,0,4,1,11,2,5,1989,Sunday,Unknown,1
19891014,19,1,1,0,4,2,11,2,5,1989,Sunday,Unknown,1
19891593,19,6,1,0,4,2,11,2,5,1989,Sunday,Unknown,1
19892545,20,1,3,0,4,2,1,2,5,1989,Sunday,Unknown,3
19892482,20,1,3,0,4,2,1,2,5,1989,Sunday,Unknown,3
19891417,20,1,1,0,4,2,12,2,5,1989,Sunday,Unknown,2
19895056,21,8,6,0,4,2,12,2,5,1989,Sunday,Unknown,1
19895103,21,7,6,0,4,1,11,2,5,1989,Sunday,Unknown,1
19892521,21,1,3,0,4,1,1,2,5,1989,Sunday,Unknown,1
19892340,23,6,3,0,4,2,3,2,5,1989,Sunday,Unknown,2
19891694,6,1,1,0,4,2,12,2,5,1989,Thursday,Unknown,1
19891323,9,1,1,0,4,2,11,2,5,1989,Thursday,Unknown,1
19893143,10,1,4,0,4,1,11,2,5,1989,Thursday,Unknown,1
19892047,10,18,3,0,4,1,1,2,5,1989,Thursday,Unknown,1
19892121,10,1,3,0,4,1,1,2,5,1989,Thursday,Unknown,1
19892233,11,6,3,0,4,1,3,2,5,1989,Thursday,Unknown,1
19893202,12,1,4,0,4,2,11,2,5,1989,Thursday,Unknown,1
19896046,13,7,2,0,4,1,11,2,5,1989,Thursday,Unknown,1
19894035,14,8,5,0,4,1,11,2,5,1989,Thursday,Unknown,1
19895100,14,8,6,0,4,2,11,2,5,1989,Thursday,Unknown,1
19896021,16,6,2,0,4,1,11,2,5,1989,Thursday,Unknown,1
19896052,17,1,2,0,4,2,11,2,5,1989,Thursday,Unknown,1
19896013,17,6,2,0,4,1,11,2,5,1989,Thursday,Unknown,1
19895175,17,6,6,0,4,1,11,2,5,1989,Thursday,Unknown,1
19894110,18,6,5,0,4,1,11,2,5,1989,Thursday,Unknown,1
19892151,18,1,3,0,4,1,1,2,5,1989,Thursday,Unknown,1
19891238,19,6,1,0,4,2,11,2,5,1989,Thursday,Unknown,1
19895130,19,7,6,0,4,2,11,2,5,1989,Thursday,Unknown,1
19891651,19,1,1,0,4,1,12,2,5,1989,Thursday,Unknown,1
19891247,19,1,1,0,4,2,11,2,5,1989,Thursday,Unknown,2
19897022,20,4,8,0,4,1,11,2,5,1989,Thursday,Unknown,1
19891382,21,1,1,0,4,1,11,2,5,1989,Thursday,Unknown,1
19892461,21,6,3,0,4,1,1,2,5,1989,Thursday,Unknown,1
19891614,21,1,1,0,4,1,11,2,5,1989,Thursday,Unknown,3
19892181,22,6,3,0,4,1,1,2,5,1989,Thursday,Unknown,1
19891616,0,1,1,0,4,1,11,2,5,1989,Tuesday,Unknown,1
19893351,6,1,4,0,4,1,11,2,5,1989,Tuesday,Unknown,1
19891189,6,6,1,0,4,2,11,2,5,1989,Tuesday,Unknown,1
19891357,9,1,1,0,4,2,13,2,5,1989,Tuesday,Unknown,1
19893159,11,1,4,0,4,1,11,2,5,1989,Tuesday,Unknown,1
19895145,13,8,6,0,4,2,12,2,5,1989,Tuesday,Unknown,1
19892257,14,6,3,0,4,2,1,2,5,1989,Tuesday,Unknown,1
19895137,14,6,6,0,4,1,12,2,5,1989,Tuesday,Unknown,1
19892335,15,6,3,0,4,2,3,2,5,1989,Tuesday,Unknown,1
19893318,17,6,4,0,4,1,11,2,5,1989,Tuesday,Unknown,1
19892677,17,6,3,0,4,2,1,2,5,1989,Tuesday,Unknown,1
19892502,17,6,3,0,4,1,1,2,5,1989,Tuesday,Unknown,1
19892477,17,6,3,0,4,2,1,2,5,1989,Tuesday,Unknown,1
19893243,18,6,4,0,4,1,11,2,5,1989,Tuesday,Unknown,1
19891218,18,1,1,0,4,2,11,2,5,1989,Tuesday,Unknown,1
19891093,20,1,1,0,4,1,11,2,5,1989,Tuesday,Unknown,1
19891195,21,6,1,0,4,1,11,2,5,1989,Tuesday,Unknown,1
19893082,22,1,4,0,4,1,11,2,5,1989,Tuesday,Unknown,1
19895053,22,6,6,0,4,1,11,2,5,1989,Tuesday,Unknown,1
19894081,0,2,5,0,4,2,12,2,5,1989,Wednesday,Unknown,3
19894085,0,1,5,0,4,1,11,2,5,1989,Wednesday,Unknown,1
19891151,2,1,1,0,4,1,11,2,5,1989,Wednesday,Unknown,1
19891415,5,6,1,0,4,2,11,2,5,1989,Wednesday,Unknown,1
19894070,5,8,5,0,4,2,12,2,5,1989,Wednesday,Unknown,1
19891172,6,1,1,0,4,2,12,2,5,1989,Wednesday,Unknown,3
19891449,8,6,1,0,4,1,11,2,5,1989,Wednesday,Unknown,1
19891016,8,6,1,0,4,1,11,2,5,1989,Wednesday,Unknown,1
19896039,8,6,2,0,4,2,11,2,5,1989,Wednesday,Unknown,1
19892660,9,4,3,0,4,2,1,2,5,1989,Wednesday,Unknown,1
19892507,10,6,3,0,4,1,1,2,5,1989,Wednesday,Unknown,1
19895041,10,8,6,0,4,1,11,2,5,1989,Wednesday,Unknown,2
19892577,12,1,3,0,4,1,1,2,5,1989,Wednesday,Unknown,1
19893025,15,6,4,0,4,1,11,2,5,1989,Wednesday,Unknown,1
19891480,15,6,1,0,4,1,11,2,5,1989,Wednesday,Unknown,1
19891141,15,1,1,0,4,1,11,2,5,1989,Wednesday,Unknown,1
19892463,18,6,3,0,4,2,1,2,5,1989,Wednesday,Unknown,1
19892351,18,6,3,0,4,2,1,2,5,1989,Wednesday,Unknown,1
19892414,19,1,3,0,4,2,1,2,5,1989,Wednesday,Unknown,1
19891392,19,1,1,0,4,1,12,2,5,1989,Wednesday,Unknown,2
19892281,20,6,3,0,4,2,1,2,5,1989,Wednesday,Unknown,1
19897033,22,1,8,0,4,1,11,2,5,1989,Wednesday,Unknown,1
19891278,2,2,1,0,4,1,11,2,4,1989,Friday,Unknown,1
19892135,3,1,3,0,4,1,3,2,4,1989,Friday,Unknown,1
19891601,7,6,1,0,4,2,11,2,4,1989,Friday,Unknown,1
19892560,8,1,3,0,4,1,3,2,4,1989,Friday,Unknown,1
19891625,8,1,1,0,4,2,11,2,4,1989,Friday,Unknown,1
19892622,9,1,3,0,4,2,1,2,4,1989,Friday,Unknown,1
19897013,9,4,8,0,4,2,11,2,4,1989,Friday,Unknown,1
19897044,10,4,8,0,4,1,11,2,4,1989,Friday,Unknown,2
19892366,11,6,3,0,4,2,1,2,4,1989,Friday,Unknown,1
19891039,11,6,1,0,4,1,11,2,4,1989,Friday,Unknown,1
19892258,13,1,3,0,4,2,1,2,4,1989,Friday,Unknown,3
19891781,14,6,1,0,4,2,13,2,4,1989,Friday,Unknown,2
19894054,14,8,5,0,4,1,11,2,4,1989,Friday,Unknown,1
19893277,17,1,4,0,4,1,11,2,4,1989,Friday,Unknown,1
19894184,17,6,5,0,4,2,11,2,4,1989,Friday,Unknown,1
19891566,18,1,1,0,4,2,12,2,4,1989,Friday,Unknown,1
19891188,18,1,1,0,4,1,11,2,4,1989,Friday,Unknown,1
19895120,18,7,6,0,4,1,11,2,4,1989,Friday,Unknown,1
19892172,19,1,3,0,4,2,1,2,4,1989,Friday,Unknown,1
19891130,19,1,1,0,4,1,12,2,4,1989,Friday,Unknown,1
19892305,19,6,3,0,4,1,1,2,4,1989,Friday,Unknown,1
19898004,20,4,7,0,4,1,11,2,4,1989,Friday,Unknown,1
19893141,21,6,4,0,4,2,11,2,4,1989,Friday,Unknown,1
19897006,21,6,8,0,4,1,11,2,4,1989,Friday,Unknown,1
19892651,23,18,3,0,4,1,1,2,4,1989,Friday,Unknown,1
19896019,23,1,2,0,4,1,11,2,4,1989,Friday,Unknown,1
19892446,1,1,3,0,4,1,1,2,4,1989,Monday,Unknown,1
19895106,2,6,6,0,4,2,11,2,4,1989,Monday,Unknown,2
19891541,3,6,1,0,4,1,11,2,4,1989,Monday,Unknown,1
19896033,6,1,2,0,4,1,11,2,4,1989,Monday,Unknown,1
19897028,9,4,8,0,4,1,11,2,4,1989,Monday,Unknown,1
19893246,10,1,4,0,4,1,11,2,4,1989,Monday,Unknown,1
19893194,10,1,4,0,4,1,11,2,4,1989,Monday,Unknown,1
19894133,11,8,5,0,4,1,11,2,4,1989,Monday,Unknown,1
19892438,12,5,3,0,4,2,1,2,4,1989,Monday,Unknown,1
19892317,13,1,3,0,4,2,1,2,4,1989,Monday,Unknown,1
19896045,15,6,2,0,4,1,11,2,4,1989,Monday,Unknown,1
19891373,16,2,1,0,4,1,11,2,4,1989,Monday,Unknown,1
19894106,17,6,5,0,4,2,11,2,4,1989,Monday,Unknown,1
19894201,17,6,5,0,4,1,11,2,4,1989,Monday,Unknown,1
19893169,18,9,4,0,4,1,11,2,4,1989,Monday,Unknown,1
19891239,18,6,1,0,4,1,11,2,4,1989,Monday,Unknown,1
19892657,18,6,3,0,4,1,1,2,4,1989,Monday,Unknown,1
19891301,19,6,1,0,4,2,11,2,4,1989,Monday,Unknown,1
19891154,22,6,1,0,4,2,11,2,4,1989,Monday,Unknown,1
19895213,0,2,6,0,4,2,11,2,4,1989,Saturday,Unknown,1
19897048,0,4,8,0,4,1,11,2,4,1989,Saturday,Unknown,1
19892081,0,6,3,0,4,1,1,2,4,1989,Saturday,Unknown,1
19892658,1,6,3,0,4,1,1,2,4,1989,Saturday,Unknown,1
19894067,1,6,5,0,4,2,12,2,4,1989,Saturday,Unknown,1
19895180,4,8,6,0,4,1,11,2,4,1989,Saturday,Unknown,1
19891437,4,6,1,0,4,2,11,2,4,1989,Saturday,Unknown,1
19893188,5,1,4,0,4,1,11,2,4,1989,Saturday,Unknown,1
19892287,5,1,3,0,4,2,1,2,4,1989,Saturday,Unknown,1
19893227,6,1,4,0,4,2,11,2,4,1989,Saturday,Unknown,1
19891288,7,1,1,0,4,1,11,2,4,1989,Saturday,Unknown,1
19895110,7,8,6,0,4,1,11,2,4,1989,Saturday,Unknown,1
19891367,7,6,1,0,4,1,11,2,4,1989,Saturday,Unknown,1
19892539,8,1,3,0,4,1,1,2,4,1989,Saturday,Unknown,1
19891017,8,6,1,0,4,2,11,2,4,1989,Saturday,Unknown,1
19895035,9,6,6,0,4,2,11,2,4,1989,Saturday,Unknown,1
19893208,10,1,4,0,4,2,11,2,4,1989,Saturday,Unknown,1
19892599,10,2,3,0,4,2,1,2,4,1989,Saturday,Unknown,1
19891590,11,2,1,0,4,2,11,2,4,1989,Saturday,Unknown,1
19894164,12,6,5,0,4,2,11,2,4,1989,Saturday,Unknown,1
19893309,16,1,4,0,4,1,11,2,4,1989,Saturday,Unknown,1
19891592,16,2,1,0,4,2,11,2,4,1989,Saturday,Unknown,3
19893306,17,6,4,0,4,1,11,2,4,1989,Saturday,Unknown,1
19893375,18,6,4,0,4,1,11,2,4,1989,Saturday,Unknown,1
19894113,18,8,5,0,4,2,11,2,4,1989,Saturday,Unknown,1
19891344,18,1,1,0,4,1,11,2,4,1989,Saturday,Unknown,1
19892361,18,1,3,0,4,2,1,2,4,1989,Saturday,Unknown,2
19895003,19,2,6,0,4,2,11,2,4,1989,Saturday,Unknown,1
19893151,20,1,4,0,4,1,11,2,4,1989,Saturday,Unknown,1
19892466,20,1,3,0,4,1,1,2,4,1989,Saturday,Unknown,1
19892028,20,1,3,0,4,1,1,2,4,1989,Saturday,Unknown,1
19894018,21,6,5,0,4,1,11,2,4,1989,Saturday,Unknown,1
19892659,22,1,3,0,4,1,1,2,4,1989,Saturday,Unknown,1
19893087,0,6,4,0,4,1,11,2,4,1989,Sunday,Unknown,1
19894065,0,8,5,0,4,1,11,2,4,1989,Sunday,Unknown,1
19891204,0,6,1,0,4,1,11,2,4,1989,Sunday,Unknown,1
19891354,0,6,1,0,4,1,11,2,4,1989,Sunday,Unknown,1
19897009,1,4,8,0,4,1,11,2,4,1989,Sunday,Unknown,1
19891751,1,1,1,0,4,1,11,2,4,1989,Sunday,Unknown,2
19891024,2,6,1,0,4,2,11,2,4,1989,Sunday,Unknown,1
19892152,2,1,3,0,4,1,1,2,4,1989,Sunday,Unknown,1
19897053,2,6,8,0,4,1,11,2,4,1989,Sunday,Unknown,1
19894045,4,6,5,0,4,1,11,2,4,1989,Sunday,Unknown,1
19893111,7,6,4,0,4,1,11,2,4,1989,Sunday,Unknown,1
19893056,13,6,4,0,4,2,11,2,4,1989,Sunday,Unknown,1
19892130,14,1,3,0,4,1,1,2,4,1989,Sunday,Unknown,1
19891629,15,1,1,0,4,2,11,2,4,1989,Sunday,Unknown,2
19892618,16,1,3,0,4,1,1,2,4,1989,Sunday,Unknown,1
19891496,16,6,1,0,4,2,11,2,4,1989,Sunday,Unknown,1
19892365,16,1,3,0,4,1,1,2,4,1989,Sunday,Unknown,1
19892115,16,6,3,0,4,2,1,2,4,1989,Sunday,Unknown,1
19895212,17,8,6,0,4,1,11,2,4,1989,Sunday,Unknown,1
19895135,17,5,6,0,4,2,11,2,4,1989,Sunday,Unknown,1
19897041,17,4,8,0,4,1,11,2,4,1989,Sunday,Unknown,1
19894004,17,8,5,0,4,2,11,2,4,1989,Sunday,Unknown,3
19892508,17,6,3,0,4,2,1,2,4,1989,Sunday,Unknown,1
19892031,18,18,3,0,4,1,1,2,4,1989,Sunday,Unknown,1
19894131,18,8,5,0,4,1,11,2,4,1989,Sunday,Unknown,1
19892676,18,6,3,0,4,1,1,2,4,1989,Sunday,Unknown,1
19892290,20,5,3,0,4,2,1,2,4,1989,Sunday,Unknown,1
19894074,20,6,5,0,4,2,11,2,4,1989,Sunday,Unknown,1
19892550,21,1,3,0,4,1,1,2,4,1989,Sunday,Unknown,1
19892036,21,1,3,0,4,2,1,2,4,1989,Sunday,Unknown,1
19892313,21,1,3,0,4,1,1,2,4,1989,Sunday,Unknown,1
19892680,21,5,3,0,4,1,1,2,4,1989,Sunday,Unknown,1
19891161,22,1,1,0,4,1,11,2,4,1989,Sunday,Unknown,1
19898020,0,4,7,0,4,1,11,2,4,1989,Thursday,Unknown,4
19891686,2,6,1,0,4,2,12,2,4,1989,Thursday,Unknown,1
19891481,6,6,1,0,4,1,11,2,4,1989,Thursday,Unknown,1
19892265,6,2,3,0,4,2,3,2,4,1989,Thursday,Unknown,2
19893119,8,6,4,0,4,2,12,2,4,1989,Thursday,Unknown,2
19893024,8,1,4,0,4,1,11,2,4,1989,Thursday,Unknown,2
19892086,8,6,3,0,4,1,1,2,4,1989,Thursday,Unknown,1
19891320,9,2,1,0,4,2,11,2,4,1989,Thursday,Unknown,1
19891007,10,1,1,0,4,2,11,2,4,1989,Thursday,Unknown,1
19895064,10,6,6,0,4,2,11,2,4,1989,Thursday,Unknown,1
19892612,13,1,3,0,4,1,1,2,4,1989,Thursday,Unknown,1
19892412,16,1,3,0,4,2,1,2,4,1989,Thursday,Unknown,1
19891445,17,1,1,0,4,2,13,2,4,1989,Thursday,Unknown,1
19892162,18,6,3,0,4,1,1,2,4,1989,Thursday,Unknown,1
19894088,18,8,5,0,4,2,11,2,4,1989,Thursday,Unknown,1
19891528,18,6,1,0,4,1,11,2,4,1989,Thursday,Unknown,1
19893312,19,6,4,0,4,2,12,2,4,1989,Thursday,Unknown,1
19895125,21,4,6,0,4,2,11,2,4,1989,Thursday,Unknown,1
19892373,22,6,3,0,4,2,1,2,4,1989,Thursday,Unknown,1
19892655,23,9,3,0,4,1,1,2,4,1989,Thursday,Unknown,1
19892559,23,6,3,0,4,1,1,2,4,1989,Thursday,Unknown,1
19891092,3,6,1,0,4,2,12,2,4,1989,Tuesday,Unknown,1
19891071,4,1,1,0,4,1,11,2,4,1989,Tuesday,Unknown,1
19897045,5,7,8,0,4,1,11,2,4,1989,Tuesday,Unknown,1
19894005,7,6,5,0,4,1,11,2,4,1989,Tuesday,Unknown,1
19893322,8,6,4,0,4,1,11,2,4,1989,Tuesday,Unknown,1
19896068,9,6,2,0,4,1,11,2,4,1989,Tuesday,Unknown,1
19898014,10,4,7,0,4,2,11,2,4,1989,Tuesday,Unknown,2
19891441,13,6,1,0,4,1,11,2,4,1989,Tuesday,Unknown,1
19894072,13,6,5,0,4,1,11,2,4,1989,Tuesday,Unknown,1
19892212,18,6,3,0,4,2,1,2,4,1989,Tuesday,Unknown,1
19895138,18,6,6,0,4,1,11,2,4,1989,Tuesday,Unknown,1
19891028,18,6,1,0,4,2,11,2,4,1989,Tuesday,Unknown,1
19892040,19,2,3,0,4,2,1,2,4,1989,Tuesday,Unknown,1
19892481,20,1,3,0,4,1,1,2,4,1989,Tuesday,Unknown,1
19894115,21,8,5,0,4,1,12,2,4,1989,Tuesday,Unknown,1
19894146,22,8,5,0,4,2,11,2,4,1989,Tuesday,Unknown,3
19896036,22,6,2,0,4,1,11,2,4,1989,Tuesday,Unknown,1
19892055,6,6,3,0,4,1,1,2,4,1989,Wednesday,Unknown,1
19895187,6,6,6,0,4,1,11,2,4,1989,Wednesday,Unknown,1
19893050,7,1,4,0,4,2,11,2,4,1989,Wednesday,Unknown,1
19892270,7,6,3,0,4,1,1,2,4,1989,Wednesday,Unknown,1
19892623,7,6,3,0,4,1,1,2,4,1989,Wednesday,Unknown,1
19892450,8,1,3,0,4,2,3,2,4,1989,Wednesday,Unknown,1
19893237,9,1,4,0,4,1,11,2,4,1989,Wednesday,Unknown,1
19891053,11,1,1,0,4,1,11,2,4,1989,Wednesday,Unknown,1
19892527,13,6,3,0,4,1,1,2,4,1989,Wednesday,Unknown,1
19892202,16,1,3,0,4,2,1,2,4,1989,Wednesday,Unknown,2
19893166,17,2,4,0,4,2,12,2,4,1989,Wednesday,Unknown,1
19898021,17,4,7,0,4,2,13,2,4,1989,Wednesday,Unknown,1
19891612,18,2,1,0,4,2,11,2,4,1989,Wednesday,Unknown,1
19892308,21,6,3,0,4,1,1,2,4,1989,Wednesday,Unknown,1
19892116,22,6,3,0,4,2,1,2,4,1989,Wednesday,Unknown,1
19892229,22,6,3,0,4,1,1,2,4,1989,Wednesday,Unknown,1
19891770,22,6,1,0,4,1,11,2,4,1989,Wednesday,Unknown,1
19891209,1,2,1,0,4,1,11,2,3,1989,Friday,Unknown,1
19892307,1,18,3,0,4,1,1,2,3,1989,Friday,Unknown,1
19891642,1,1,1,0,4,1,11,2,3,1989,Friday,Unknown,1
19891589,2,6,1,0,4,2,11,2,3,1989,Friday,Unknown,2
19892227,3,1,3,0,4,1,1,2,3,1989,Friday,Unknown,1
19893178,6,1,4,0,4,1,12,2,3,1989,Friday,Unknown,1
19892274,6,1,3,0,4,2,1,2,3,1989,Friday,Unknown,1
19891037,6,1,1,0,4,2,11,2,3,1989,Friday,Unknown,1
19894111,8,6,5,0,4,1,11,2,3,1989,Friday,Unknown,1
19893199,10,6,4,0,4,1,11,2,3,1989,Friday,Unknown,1
19891468,10,1,1,0,4,1,12,2,3,1989,Friday,Unknown,1
19891210,10,1,1,0,4,2,11,2,3,1989,Friday,Unknown,1
19892437,12,6,3,0,4,2,3,2,3,1989,Friday,Unknown,1
19893347,13,1,4,0,4,2,11,2,3,1989,Friday,Unknown,1
19891743,14,1,1,0,4,2,11,2,3,1989,Friday,Unknown,1
19893157,15,1,4,0,4,2,13,2,3,1989,Friday,Unknown,1
19895194,15,8,6,0,4,1,11,2,3,1989,Friday,Unknown,1
19891077,15,1,1,0,4,2,11,2,3,1989,Friday,Unknown,1
19892585,15,18,3,0,4,1,1,2,3,1989,Friday,Unknown,1
