fatality_id,Crash_ID,Road_User,Gender,Age,Age_Group
38632,19971068,Passenger,Female,21,17_to_25
38633,19975086,Passenger,Male,42,40_to_64
38634,19973086,Pedestrian,Female,23,17_to_25
38635,19973271,Passenger,Female,17,17_to_25
38636,19978004,Driver,Male,18,17_to_25
38637,19973012,Driver,Male,22,17_to_25
38638,19972098,Driver,Male,30,26_to_39
38639,19972308,Driver,Male,19,17_to_25
38640,19972318,Passenger,Male,25,17_to_25
38641,19972318,Driver,Male,27,26_to_39
38642,19973257,Pedestrian,Male,84,75_or_older
38643,19972299,Passenger,Male,65,65_to_74
38644,19972193,Pedestrian,Female,90,75_or_older
38645,19978002,Motorcycle rider,Male,27,26_to_39
38646,19971147,Passenger,Female,7,0_to_16
38647,19977014,Driver,Male,71,65_to_74
38648,19977014,Passenger,Female,63,40_to_64
38649,19974039,Passenger,Female,25,17_to_25
38650,19974039,Passenger,Female,43,40_to_64
38651,19974039,Driver,Male,37,26_to_39
38652,19976006,Motorcycle rider,Female,35,26_to_39
38653,19973068,Pedestrian,Male,14,0_to_16
38654,19971347,Driver,Male,85,75_or_older
38655,19971098,Motorcycle rider,Male,17,17_to_25
38656,19971418,Driver,Female,34,26_to_39
38657,19971490,Pedestrian,Male,2,0_to_16
38658,19973282,Motorcycle pillion passenger,Female,27,26_to_39
38659,19971240,Driver,Male,36,26_to_39
38660,19973282,Motorcycle rider,Male,35,26_to_39
38661,19971228,Passenger,Female,0,0_to_16
38662,19971228,Passenger,Male,42,40_to_64
38663,19977003,Motorcycle rider,Male,26,26_to_39
38664,19971375,Pedestrian,Male,18,17_to_25
38665,19971174,Driver,Male,20,17_to_25
38666,19974053,Driver,Male,34,26_to_39
38667,19975128,Motorcycle rider,Male,16,0_to_16
38668,19971234,Motorcycle rider,Male,48,40_to_64
38669,19975003,Driver,Male,34,26_to_39
38670,19972092,Pedestrian,Male,26,26_to_39
38671,19971400,Pedestrian,Male,19,17_to_25
38672,19972120,Pedestrian,Female,14,0_to_16
38673,19973245,Driver,Male,18,17_to_25
38674,19971242,Passenger,Male,27,26_to_39
38675,19971242,Driver,Male,25,17_to_25
38676,19971281,Pedestrian,Male,30,26_to_39
38677,19972052,Driver,Male,20,17_to_25
38678,19972005,Driver,Male,18,17_to_25
38679,19974043,Motorcycle rider,Male,23,17_to_25
38680,19972262,Driver,Male,27,26_to_39
38681,19973173,Driver,Female,27,26_to_39
38682,19973173,Passenger,Male,65,65_to_74
38683,19972207,Motorcycle rider,Male,22,17_to_25
38684,19974093,Passenger,Female,61,40_to_64
38685,19974049,Driver,Male,43,40_to_64
38686,19971344,Driver,Male,23,17_to_25
38687,19977027,Unknown,Female,15,0_to_16
38688,19973274,Pedestrian,Male,32,26_to_39
38689,19973237,Passenger,Male,66,65_to_74
38690,19972085,Driver,Female,20,17_to_25
38691,19971294,Driver,Male,31,26_to_39
38692,19971294,Passenger,Male,36,26_to_39
38693,19971294,Passenger,Male,33,26_to_39
38694,19976008,Driver,Male,18,17_to_25
38695,19973036,Pedestrian,Male,49,40_to_64
38696,19971105,Driver,Male,30,26_to_39
38697,19975137,Passenger,Male,14,0_to_16
38698,19971167,Driver,Male,68,65_to_74
38699,19973133,Pedestrian,Female,29,26_to_39
38700,19973051,Passenger,Male,17,17_to_25
38701,19973051,Driver,Female,52,40_to_64
38702,19973051,Driver,Female,44,40_to_64
38703,19973066,Driver,Female,21,17_to_25
38704,19973307,Pedestrian,Male,28,26_to_39
38705,19971148,Passenger,Female,43,40_to_64
38706,19971148,Driver,Male,78,75_or_older
38707,19973020,Pedestrian,Male,43,40_to_64
38708,19971262,Driver,Male,20,17_to_25
38709,19971197,Driver,Male,25,17_to_25
38710,19974105,Driver,Male,19,17_to_25
38711,19971072,Driver,Male,25,17_to_25
38712,19973197,Driver,Male,39,26_to_39
38713,19972345,Driver,Female,26,26_to_39
38714,19972228,Driver,Female,32,26_to_39
38715,19975129,Driver,Male,78,75_or_older
38716,19971010,Driver,Female,40,40_to_64
38717,19974027,Driver,Male,43,40_to_64
38718,19974027,Passenger,Male,19,17_to_25
38719,19974027,Passenger,Male,21,17_to_25
38720,19974027,Passenger,Male,23,17_to_25
38721,19971521,Passenger,Female,71,65_to_74
38722,19971521,Passenger,Female,62,40_to_64
38723,19971429,Driver,Female,77,75_or_older
38724,19971429,Passenger,Female,-9,Unknown
38725,19977033,Driver,Male,25,17_to_25
38726,19977002,Driver,Female,50,40_to_64
38727,19973268,Pedestrian,Male,17,17_to_25
38728,19973268,Pedestrian,Female,18,17_to_25
38729,19971266,Pedestrian,Male,83,75_or_older
38730,19971408,Pedestrian,Female,85,75_or_older
38731,19973005,Motorcycle rider,Male,39,26_to_39
38732,19975144,Driver,Male,26,26_to_39
38733,19974030,Driver,Male,68,65_to_74
38734,19971249,Driver,Male,49,40_to_64
38735,19971087,Pedestrian,Female,82,75_or_older
38736,19973187,Passenger,Male,3,0_to_16
38737,19973187,Driver,Female,23,17_to_25
38738,19975178,Passenger,Female,48,40_to_64
38739,19971178,Passenger,Female,38,26_to_39
38740,19971474,Passenger,Female,74,65_to_74
38741,19972028,Driver,Male,51,40_to_64
38742,19972028,Driver,Male,53,40_to_64
38743,19973123,Pedestrian,Male,52,40_to_64
38744,19973042,Driver,Male,45,40_to_64
38745,19975062,Pedestrian,Female,73,65_to_74
38746,19972124,Pedestrian,Male,34,26_to_39
38747,19972310,Motorcycle rider,Male,22,17_to_25
38748,19974018,Driver,Male,41,40_to_64
38749,19973116,Passenger,Male,0,0_to_16
38750,19974114,Driver,Male,46,40_to_64
38751,19972133,Passenger,Male,27,26_to_39
38752,19975170,Driver,Male,33,26_to_39
38753,19975139,Pedal cyclist,Male,52,40_to_64
38754,19973164,Pedestrian,Male,69,65_to_74
38755,19971471,Driver,Male,19,17_to_25
38756,19973085,Driver,Male,36,26_to_39
38757,19973119,Pedestrian,Female,85,75_or_older
38758,19976025,Passenger,Male,0,0_to_16
38759,19977007,Driver,Male,69,65_to_74
38760,19973015,Driver,Male,66,65_to_74
38761,19973209,Motorcycle rider,Male,36,26_to_39
38762,19971103,Driver,Male,43,40_to_64
38763,19972066,Passenger,Male,20,17_to_25
38764,19973131,Driver,Male,34,26_to_39
38765,19975145,Pedal cyclist,Male,14,0_to_16
38766,19975114,Pedestrian,Male,39,26_to_39
38767,19975059,Motorcycle rider,Male,24,17_to_25
38768,19972137,Driver,Female,41,40_to_64
38769,19971045,Driver,Male,20,17_to_25
38770,19971206,Driver,Female,70,65_to_74
38771,19972174,Driver,Female,34,26_to_39
38772,19971412,Driver,Male,49,40_to_64
38773,19972113,Driver,Female,46,40_to_64
38774,19971410,Driver,Male,50,40_to_64
38775,19973239,Driver,Female,17,17_to_25
38776,19973239,Passenger,Female,17,17_to_25
38777,19972230,Driver,Male,25,17_to_25
38778,19971156,Pedestrian,Male,84,75_or_older
38779,19971128,Driver,Male,74,65_to_74
38780,19972219,Driver,Male,69,65_to_74
38781,19971271,Driver,Male,18,17_to_25
38782,19972281,Pedestrian,Male,84,75_or_older
38783,19972315,Motorcycle rider,Male,17,17_to_25
38784,19971104,Driver,Female,18,17_to_25
38785,19973044,Driver,Male,69,65_to_74
38786,19973293,Motorcycle rider,Male,18,17_to_25
38787,19973293,Motorcycle pillion passenger,Male,16,0_to_16
38788,19977041,Pedestrian,Female,39,26_to_39
38789,19975017,Passenger,Male,25,17_to_25
38790,19973227,Driver,Male,30,26_to_39
38791,19973285,Pedestrian,Male,34,26_to_39
38792,19972210,Passenger,Male,36,26_to_39
38793,19972038,Passenger,Male,28,26_to_39
38794,19972038,Driver,Male,28,26_to_39
38795,19971478,Driver,Male,25,17_to_25
38796,19974095,Passenger,Male,19,17_to_25
38797,19971255,Driver,Male,23,17_to_25
38798,19971358,Passenger,Female,26,26_to_39
38799,19971411,Passenger,Male,17,17_to_25
38800,19975078,Driver,Male,19,17_to_25
38801,19971003,Motorcycle rider,Male,36,26_to_39
38802,19971403,Pedestrian,Female,24,17_to_25
38803,19972234,Motorcycle rider,Male,43,40_to_64
38804,19973188,Passenger,Female,47,40_to_64
38805,19973225,Driver,Male,88,75_or_older
38806,19973188,Driver,Female,21,17_to_25
38807,19973219,Passenger,Male,18,17_to_25
38808,19973219,Driver,Male,18,17_to_25
38809,19971064,Passenger,Male,10,0_to_16
38810,19971064,Passenger,Male,8,0_to_16
38811,19973059,Driver,Male,32,26_to_39
38812,19971366,Pedestrian,Male,55,40_to_64
38813,19972022,Passenger,Male,17,17_to_25
38814,19972295,Driver,Male,23,17_to_25
38815,19971315,Driver,Male,18,17_to_25
38816,19971331,Passenger,Male,17,17_to_25
38817,19972106,Passenger,Female,26,26_to_39
38818,19971455,Pedestrian,Male,29,26_to_39
38819,19972287,Pedestrian,Male,31,26_to_39
38820,19972245,Passenger,Male,21,17_to_25
38821,19972245,Passenger,Male,22,17_to_25
38822,19973189,Driver,Male,26,26_to_39
38823,19971166,Driver,Female,24,17_to_25
38824,19971205,Driver,Female,38,26_to_39
38825,19972337,Motorcycle rider,Male,41,40_to_64
38826,19974063,Driver,Male,73,65_to_74
38827,19972270,Passenger,Female,77,75_or_older
38828,19972270,Driver,Male,79,75_or_older
38829,19973166,Pedestrian,Male,14,0_to_16
38830,19974121,Driver,Male,31,26_to_39
38831,19975087,Driver,Male,56,40_to_64
38832,19974088,Driver,Female,54,40_to_64
38833,19972154,Passenger,Female,16,0_to_16
38834,19972185,Driver,Female,25,17_to_25
38835,19972058,Passenger,Male,22,17_to_25
38836,19971446,Pedestrian,Male,44,40_to_64
38837,19972180,Motorcycle rider,Male,20,17_to_25
38838,19971432,Driver,Male,36,26_to_39
38839,19975052,Driver,Male,17,17_to_25
38840,19971419,Pedestrian,Female,47,40_to_64
38841,19972105,Driver,Female,46,40_to_64
38842,19975152,Passenger,Male,83,75_or_older
38843,19972169,Pedestrian,Female,73,65_to_74
38844,19972026,Driver,Female,78,75_or_older
38845,19975162,Driver,Male,56,40_to_64
38846,19975132,Driver,Female,32,26_to_39
38847,19971373,Passenger,Female,0,0_to_16
38848,19971373,Driver,Female,28,26_to_39
38849,19971373,Passenger,Female,4,0_to_16
38850,19973180,Pedestrian,Male,71,65_to_74
38851,19971371,Driver,Male,22,17_to_25
38852,19971222,Passenger,Male,14,0_to_16
38853,19971202,Passenger,Female,80,75_or_older
38854,19975065,Driver,Male,32,26_to_39
38855,19971169,Driver,Male,18,17_to_25
38856,19972221,Pedestrian,Male,19,17_to_25
38857,19973153,Passenger,Female,8,0_to_16
38858,19973216,Pedestrian,Male,27,26_to_39
38859,19971002,Pedestrian,Male,42,40_to_64
38860,19971345,Pedestrian,Male,51,40_to_64
38861,19973236,Driver,Female,52,40_to_64
38862,19975118,Pedestrian,Male,32,26_to_39
38863,19973072,Passenger,Female,21,17_to_25
38864,19971268,Driver,Female,30,26_to_39
38865,19972151,Pedestrian,Male,41,40_to_64
38866,19975140,Passenger,Male,18,17_to_25
38867,19972025,Passenger,Male,13,0_to_16
38868,19972139,Passenger,Male,20,17_to_25
38869,19973006,Driver,Male,21,17_to_25
38870,19975147,Driver,Male,41,40_to_64
38871,19971184,Motorcycle rider,Male,31,26_to_39
38872,19973290,Motorcycle rider,Male,33,26_to_39
38873,19975104,Pedestrian,Female,57,40_to_64
38874,19975171,Driver,Male,46,40_to_64
38875,19973215,Passenger,Female,18,17_to_25
38876,19973091,Passenger,Male,71,65_to_74
38877,19971006,Motorcycle rider,Male,27,26_to_39
38878,19972335,Driver,Male,78,75_or_older
38879,19972331,Driver,Male,76,75_or_older
38880,19974014,Driver,Female,36,26_to_39
38881,19971079,Driver,Male,38,26_to_39
38882,19975096,Pedestrian,Female,76,75_or_older
38883,19971210,Passenger,Female,17,17_to_25
38884,19972175,Passenger,Male,20,17_to_25
38885,19971434,Driver,Female,33,26_to_39
38886,19971085,Driver,Male,37,26_to_39
38887,19972240,Motorcycle rider,Male,41,40_to_64
38888,19975115,Pedestrian,Male,15,0_to_16
38889,19971479,Driver,Male,31,26_to_39
38890,19971065,Pedestrian,Male,84,75_or_older
38891,19972182,Pedestrian,Female,86,75_or_older
38892,19973213,Pedal cyclist,Male,80,75_or_older
38893,19974044,Pedestrian,Female,70,65_to_74
38894,19971352,Driver,Male,17,17_to_25
38895,19971070,Driver,Female,32,26_to_39
38896,19971388,Driver,Male,83,75_or_older
38897,19971005,Motorcycle rider,Male,50,40_to_64
38898,19971138,Driver,Male,30,26_to_39
38899,19972317,Pedestrian,Female,22,17_to_25
38900,19973108,Pedestrian,Male,17,17_to_25
38901,19971504,Pedestrian,Male,65,65_to_74
38902,19975076,Driver,Male,56,40_to_64
38903,19971289,Driver,Female,46,40_to_64
38904,19971376,Pedestrian,Male,57,40_to_64
38905,19971431,Driver,Male,44,40_to_64
38906,19971431,Passenger,Female,18,17_to_25
38907,19971023,Pedestrian,Male,55,40_to_64
38908,19972021,Driver,Male,18,17_to_25
38909,19972294,Driver,Male,30,26_to_39
38910,19972171,Driver,Female,22,17_to_25
38911,19972171,Passenger,Male,76,75_or_older
38912,19972109,Pedestrian,Male,94,75_or_older
38913,19974075,Driver,Male,82,75_or_older
38914,19971081,Motorcycle rider,Male,34,26_to_39
38915,19975130,Driver,Male,36,26_to_39
38916,19974090,Driver,Male,63,40_to_64
38917,19972325,Driver,Male,43,40_to_64
38918,19974070,Driver,Male,75,75_or_older
38919,19972086,Passenger,Male,0,0_to_16
38920,19972086,Driver,Female,29,26_to_39
38921,19974046,Passenger,Male,36,26_to_39
38922,19971302,Driver,Female,21,17_to_25
38923,19971110,Driver,Male,27,26_to_39
38924,19971110,Passenger,Female,42,40_to_64
38925,19971267,Driver,Male,54,40_to_64
38926,19974098,Pedestrian,Female,42,40_to_64
38927,19971235,Pedestrian,Male,75,75_or_older
38928,19977043,Driver,Male,74,65_to_74
38929,19973156,Motorcycle rider,Female,20,17_to_25
38930,19975026,Driver,Female,28,26_to_39
38931,19971436,Pedestrian,Male,89,75_or_older
38932,19972050,Pedestrian,Female,13,0_to_16
38933,19971259,Passenger,Male,55,40_to_64
38934,19973294,Pedestrian,Male,3,0_to_16
38935,19973138,Driver,Female,47,40_to_64
38936,19972301,Driver,Male,20,17_to_25
38937,19974078,Driver,Male,50,40_to_64
38938,19973151,Pedestrian,Male,26,26_to_39
38939,19971129,Passenger,Female,42,40_to_64
38940,19971129,Driver,Male,21,17_to_25
38941,19971129,Driver,Male,56,40_to_64
38942,19975088,Driver,Male,47,40_to_64
38943,19975146,Pedestrian,Male,1,0_to_16
38944,19971355,Pedestrian,Male,16,0_to_16
38945,19975184,Passenger,Female,74,65_to_74
38946,19975174,Driver,Female,31,26_to_39
38947,19973231,Driver,Male,74,65_to_74
38948,19973171,Passenger,Male,22,17_to_25
38949,19973171,Passenger,Female,20,17_to_25
38950,19975060,Driver,Female,19,17_to_25
38951,19971303,Passenger,Male,42,40_to_64
38952,19975141,Pedestrian,Male,23,17_to_25
38953,19973100,Driver,Male,34,26_to_39
38954,19973177,Driver,Male,28,26_to_39
38955,19972197,Driver,Male,17,17_to_25
38956,19971158,Driver,Male,20,17_to_25
38957,19972195,Driver,Male,23,17_to_25
38958,19971143,Driver,Male,21,17_to_25
38959,19971381,Driver,Female,37,26_to_39
38960,19973251,Passenger,Male,26,26_to_39
38961,19971106,Passenger,Female,41,40_to_64
38962,19971106,Driver,Male,41,40_to_64
38963,19971495,Driver,Female,35,26_to_39
38964,19977022,Driver,Male,49,40_to_64
38965,19973260,Driver,Female,22,17_to_25
38966,19975135,Driver,Male,28,26_to_39
38967,19975072,Pedestrian,Male,9,0_to_16
38968,19977042,Driver,Female,41,40_to_64
38969,19971077,Pedal cyclist,Male,9,0_to_16
38970,19975075,Passenger,Female,17,17_to_25
38971,19975075,Driver,Female,29,26_to_39
38972,19973313,Driver,Male,40,40_to_64
38973,19973229,Passenger,Female,39,26_to_39
38974,19974047,Driver,Male,33,26_to_39
38975,19971512,Pedestrian,Male,50,40_to_64
38976,19972186,Driver,Male,36,26_to_39
38977,19971113,Passenger,Female,14,0_to_16
38978,19972014,Pedestrian,Male,52,40_to_64
38979,19971293,Driver,Male,21,17_to_25
38980,19977010,Motorcycle rider,Female,38,26_to_39
38981,19971162,Pedestrian,Male,21,17_to_25
38982,19971080,Driver,Male,60,40_to_64
38983,19971406,Driver,Male,51,40_to_64
38984,19973254,Motorcycle rider,Male,44,40_to_64
38985,19972340,Driver,Male,19,17_to_25
38986,19973301,Passenger,Female,54,40_to_64
38987,19975063,Passenger,Male,37,26_to_39
38988,19974062,Pedestrian,Female,62,40_to_64
38989,19973014,Passenger,Female,58,40_to_64
38990,19972081,Driver,Male,43,40_to_64
38991,19971243,Pedestrian,Male,87,75_or_older
38992,19972201,Driver,Male,51,40_to_64
38993,19971116,Pedestrian,Female,79,75_or_older
38994,19972083,Pedestrian,Male,53,40_to_64
38995,19973234,Pedestrian,Male,20,17_to_25
38996,19971201,Driver,Female,29,26_to_39
38997,19974059,Driver,Male,33,26_to_39
38998,19973040,Driver,Male,20,17_to_25
38999,19972090,Passenger,Male,4,0_to_16
39000,19972134,Driver,Male,14,0_to_16
39001,19971278,Pedestrian,Male,83,75_or_older
39002,19974065,Pedestrian,Male,79,75_or_older
39003,19971280,Driver,Female,39,26_to_39
39004,19976017,Driver,Male,78,75_or_older
39005,19973263,Driver,Male,73,65_to_74
39006,19974007,Passenger,Female,25,17_to_25
39007,19971130,Pedestrian,Female,76,75_or_older
39008,19974038,Driver,Male,26,26_to_39
39009,19971454,Pedal cyclist,Male,12,0_to_16
39010,19975037,Motorcycle rider,Male,25,17_to_25
39011,19972132,Pedal cyclist,Male,75,75_or_older
39012,19977004,Passenger,Male,1,0_to_16
39013,19972039,Pedestrian,Male,82,75_or_older
39014,19976022,Driver,Male,72,65_to_74
39015,19974108,Driver,Male,71,65_to_74
39016,19975092,Pedestrian,Male,83,75_or_older
39017,19971451,Driver,Male,35,26_to_39
39018,19971126,Driver,Male,39,26_to_39
39019,19971144,Pedestrian,Male,62,40_to_64
39020,19971509,Passenger,Male,26,26_to_39
39021,19977011,Driver,Male,33,26_to_39
39022,19975176,Pedestrian,Male,34,26_to_39
39023,19977030,Pedal cyclist,Female,6,0_to_16
39024,19973025,Driver,Male,24,17_to_25
39025,19974074,Driver,Female,74,65_to_74
39026,19972257,Driver,Female,77,75_or_older
39027,19972257,Passenger,Male,82,75_or_older
39028,19972080,Pedestrian,Male,45,40_to_64
39029,19971203,Driver,Male,22,17_to_25
39030,19971270,Driver,Female,31,26_to_39
39031,19973276,Driver,Female,22,17_to_25
39032,19971473,Motorcycle rider,Male,44,40_to_64
39033,19973244,Driver,Female,48,40_to_64
39034,19977051,Pedestrian,Male,29,26_to_39
39035,19971342,Pedestrian,Male,76,75_or_older
39036,19972242,Driver,Male,76,75_or_older
39037,19975167,Driver,Female,83,75_or_older
39038,19971052,Driver,Female,64,40_to_64
39039,19971109,Pedestrian,Female,73,65_to_74
39040,19973037,Pedestrian,Male,66,65_to_74
39041,19971367,Pedestrian,Female,82,75_or_older
39042,19971520,Pedestrian,Female,54,40_to_64
39043,19973102,Driver,Female,56,40_to_64
39044,19973258,Passenger,Male,1,0_to_16
39045,19973258,Driver,Male,26,26_to_39
39046,19975066,Pedestrian,Female,57,40_to_64
39047,19972061,Pedestrian,Male,29,26_to_39
39048,19975032,Pedestrian,Male,49,40_to_64
39049,19975028,Passenger,Male,18,17_to_25
39050,19972279,Pedestrian,Male,48,40_to_64
39051,19972241,Driver,Male,23,17_to_25
39052,19974034,Driver,Male,16,0_to_16
39053,19973023,Passenger,Male,17,17_to_25
39054,19972179,Pedal cyclist,Male,46,40_to_64
39055,19971136,Driver,Male,41,40_to_64
39056,19971123,Driver,Male,39,26_to_39
39057,19971153,Driver,Male,38,26_to_39
39058,19974042,Driver,Male,24,17_to_25
39059,19973101,Pedal cyclist,Male,17,17_to_25
39060,19972177,Passenger,Female,70,65_to_74
39061,19971505,Driver,Female,27,26_to_39
39062,19972071,Driver,Female,79,75_or_older
39063,19972032,Passenger,Female,50,40_to_64
39064,19973312,Motorcycle rider,Male,28,26_to_39
39065,19972073,Pedestrian,Female,76,75_or_older
39066,19977052,Pedestrian,Male,37,26_to_39
39067,19975069,Driver,Male,23,17_to_25
39068,19971190,Driver,Male,18,17_to_25
39069,19972252,Driver,Male,49,40_to_64
39070,19972191,Driver,Male,19,17_to_25
39071,19974037,Driver,Female,33,26_to_39
39072,19971290,Pedestrian,Male,34,26_to_39
39073,19972204,Driver,Male,19,17_to_25
39074,19971012,Pedestrian,Male,33,26_to_39
39075,19971236,Driver,Male,31,26_to_39
39076,19971287,Driver,Female,46,40_to_64
39077,19973183,Driver,Male,23,17_to_25
39078,19971189,Passenger,Female,68,65_to_74
39079,19972054,Pedestrian,Male,71,65_to_74
39080,19972255,Pedestrian,Female,87,75_or_older
39081,19971372,Pedestrian,Female,82,75_or_older
39082,19971141,Motorcycle rider,Male,21,17_to_25
39083,19974023,Driver,Female,30,26_to_39
39084,19973238,Passenger,Female,58,40_to_64
39085,19972326,Driver,Male,19,17_to_25
39086,19971464,Passenger,Female,5,0_to_16
39087,19973056,Passenger,Male,20,17_to_25
39088,19973235,Pedestrian,Male,23,17_to_25
39089,19971247,Passenger,Female,89,75_or_older
39090,19974026,Pedestrian,Female,85,75_or_older
39091,19971139,Passenger,Male,2,0_to_16
39092,19971139,Driver,Male,23,17_to_25
39093,19972211,Passenger,Female,29,26_to_39
39094,19972211,Passenger,Male,30,26_to_39
39095,19971316,Pedestrian,Male,69,65_to_74
39096,19972002,Pedestrian,Male,29,26_to_39
39097,19973228,Pedestrian,Male,71,65_to_74
39098,19973228,Pedestrian,Female,72,65_to_74
39099,19971496,Pedestrian,Male,28,26_to_39
39100,19974099,Passenger,Female,21,17_to_25
39101,19972094,Pedestrian,Male,30,26_to_39
39102,19973303,Pedal cyclist,Male,39,26_to_39
39103,19973200,Passenger,Female,18,17_to_25
39104,19973053,Passenger,Male,18,17_to_25
39105,19973070,Driver,Female,20,17_to_25
39106,19973277,Driver,Male,16,0_to_16
39107,19973053,Driver,Male,19,17_to_25
39108,19974079,Driver,Male,18,17_to_25
39109,19971258,Driver,Male,20,17_to_25
39110,19971078,Passenger,Male,36,26_to_39
39111,19976020,Driver,Male,21,17_to_25
39112,19975143,Driver,Male,62,40_to_64
39113,19971011,Driver,Male,33,26_to_39
39114,19971159,Driver,Female,77,75_or_older
39115,19971399,Pedestrian,Male,3,0_to_16
39116,19973217,Motorcycle rider,Male,25,17_to_25
39117,19971300,Pedestrian,Female,74,65_to_74
39118,19971177,Passenger,Female,69,65_to_74
39119,19971392,Motorcycle rider,Male,58,40_to_64
39120,19971187,Driver,Female,60,40_to_64
39121,19974019,Motorcycle rider,Male,5,0_to_16
39122,19972008,Pedestrian,Male,31,26_to_39
39123,19971363,Passenger,Male,27,26_to_39
39124,19971338,Driver,Male,38,26_to_39
39125,19973266,Driver,Male,25,17_to_25
39126,19972200,Motorcycle rider,Male,19,17_to_25
39127,19973192,Motorcycle rider,Male,26,26_to_39
39128,19975019,Passenger,Male,37,26_to_39
39129,19972202,Driver,Male,37,26_to_39
39130,19972226,Driver,Male,23,17_to_25
39131,19972226,Passenger,Male,24,17_to_25
39132,19971506,Driver,Male,17,17_to_25
39133,19973093,Driver,Female,28,26_to_39
39134,19973211,Passenger,Male,20,17_to_25
39135,19971155,Pedestrian,Female,84,75_or_older
39136,19973141,Passenger,Male,19,17_to_25
39137,19973141,Driver,Female,18,17_to_25
39138,19976002,Driver,Male,37,26_to_39
39139,19976018,Driver,Female,18,17_to_25
39140,19972031,Driver,Male,18,17_to_25
39141,19971467,Passenger,Female,18,17_to_25
39142,19972152,Pedestrian,Male,31,26_to_39
39143,19975103,Motorcycle rider,Male,39,26_to_39
39144,19973297,Pedestrian,Male,1,0_to_16
39145,19973126,Driver,Female,34,26_to_39
39146,19971353,Passenger,Female,21,17_to_25
39147,19974024,Driver,Male,25,17_to_25
39148,19972068,Pedestrian,Male,71,65_to_74
39149,19972260,Passenger,Female,27,26_to_39
39150,19971026,Driver,Male,40,40_to_64
39151,19972128,Motorcycle rider,Male,24,17_to_25
39152,19973265,Motorcycle rider,Male,26,26_to_39
39153,19971269,Pedestrian,Female,71,65_to_74
39154,19973270,Motorcycle rider,Male,66,65_to_74
39155,19976005,Pedal cyclist,Male,34,26_to_39
39156,19977005,Driver,Male,52,40_to_64
39157,19977005,Passenger,Female,50,40_to_64
39158,19972043,Driver,Male,77,75_or_older
39159,19971396,Driver,Male,70,65_to_74
39160,19971396,Passenger,Male,76,75_or_older
39161,19972076,Driver,Male,53,40_to_64
39162,19971132,Pedestrian,Male,60,40_to_64
39163,19973223,Motorcycle rider,Male,43,40_to_64
39164,19971152,Driver,Male,29,26_to_39
39165,19971059,Passenger,Male,21,17_to_25
39166,19971059,Passenger,Male,23,17_to_25
39167,19971013,Driver,Male,51,40_to_64
39168,19972304,Passenger,Female,81,75_or_older
39169,19971291,Driver,Female,39,26_to_39
39170,19972304,Driver,Male,85,75_or_older
39171,19971497,Driver,Male,82,75_or_older
39172,19972082,Passenger,Male,76,75_or_older
39173,19974045,Driver,Female,77,75_or_older
39174,19978015,Motorcycle rider,Male,21,17_to_25
39175,19971180,Driver,Male,67,65_to_74
39176,19971427,Pedestrian,Male,73,65_to_74
39177,19972019,Pedal cyclist,Female,13,0_to_16
39178,19972237,Driver,Female,35,26_to_39
39179,19974056,Driver,Male,80,75_or_older
39180,19972159,Pedestrian,Female,61,40_to_64
39181,19971009,Driver,Male,17,17_to_25
39182,19971301,Pedestrian,Male,32,26_to_39
39183,19973132,Motorcycle pillion passenger,Male,31,26_to_39
39184,19977009,Driver,Male,29,26_to_39
39185,19972296,Driver,Male,18,17_to_25
39186,19971377,Pedestrian,Female,49,40_to_64
39187,19971192,Pedestrian,Male,20,17_to_25
39188,19972048,Driver,Male,60,40_to_64
39189,19971351,Passenger,Male,22,17_to_25
39190,19971351,Driver,Male,27,26_to_39
39191,19971251,Pedestrian,Male,74,65_to_74
39192,19973162,Driver,Female,80,75_or_older
39193,19971453,Driver,Male,21,17_to_25
39194,19972216,Passenger,Female,8,0_to_16
39195,19972249,Passenger,Female,76,75_or_older
39196,19971036,Passenger,Female,8,0_to_16
39197,19972269,Pedestrian,Male,86,75_or_older
39198,19971239,Driver,Male,71,65_to_74
39199,19973121,Driver,Male,36,26_to_39
39200,19971030,Driver,Male,77,75_or_older
39201,19972145,Driver,Male,92,75_or_older
39202,19975138,Pedestrian,Female,18,17_to_25
39203,19972330,Pedestrian,Male,52,40_to_64
39204,19977012,Pedestrian,Male,36,26_to_39
39205,19973001,Driver,Male,22,17_to_25
39206,19973232,Driver,Female,18,17_to_25
39207,19975021,Motorcycle rider,Male,27,26_to_39
39208,19971322,Driver,Male,31,26_to_39
39209,19972220,Passenger,Female,58,40_to_64
39210,19975160,Passenger,Male,14,0_to_16
39211,19976014,Driver,Male,81,75_or_older
39212,19971014,Pedestrian,Male,72,65_to_74
39213,19975033,Pedestrian,Male,16,0_to_16
39214,19971469,Pedal cyclist,Male,11,0_to_16
39215,19975179,Motorcycle rider,Male,46,40_to_64
39216,19973315,Driver,Female,38,26_to_39
39217,19974084,Driver,Male,17,17_to_25
39218,19972282,Pedal cyclist,Female,26,26_to_39
39219,19976026,Driver,Male,39,26_to_39
39220,19971335,Pedestrian,Female,17,17_to_25
39221,19975112,Motorcycle rider,Male,29,26_to_39
39222,19973269,Driver,Male,42,40_to_64
39223,19971445,Passenger,Female,17,17_to_25
39224,19975166,Passenger,Female,5,0_to_16
39225,19971507,Driver,Male,65,65_to_74
39226,19972194,Passenger,Female,56,40_to_64
39227,19972194,Driver,Male,59,40_to_64
